# trace: 第一关-0-60秒-内存录屏.json
# startTime: 2026-05-02T13:34:03.731Z
# tsMin: 48886771547 tsMax: 48971073769 range_us: 84302222
time_s,event,documents,jsListeners,nodes,heap_used_mb,gc_heap_before_mb,gc_heap_after_mb,dur_ms,url_or_note
41.461,UpdateCounters,1,929,1243,44.03,,,,
41.461,XHRLoad,,,,,,,0.522,http://localhost:7456/assets/prefabs_sub/import/26/267e47bc-6f13-464f-b56d-3008da7de13c.json
41.462,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/native/26/267e47bc-6f13-464f-b56d-3008da7de13c.png
41.467,UpdateCounters,1,931,1244,44.51,,,,
41.467,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/76/766b781e-015b-43b8-8f24-7cc1c81309df.json
41.468,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/b5/b58707d4-35ff-475f-95e8-5e8f7e51a402.json
41.468,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/cb/cb72ae65-a0d6-45a2-9d33-8906930ef24a.json
41.468,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/d1/d1161c36-4f4b-4710-84c1-a408fdfc4b30.json
41.469,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/8c/8c5e2fe6-5b3f-45e1-b3b9-cb398ca4195f.json
41.469,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/c0/c04474d4-f062-4224-94d7-2d60365e2788@6c48a.json
41.469,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/97/9703c846-7069-4584-a8b2-0c4398d0d93e@6c48a.json
41.469,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/48/488b6009-ec82-4074-8b45-ee02ca50ea97@f9941.json
41.469,UpdateCounters,1,963,1244,44.57,,,,
41.471,XHRLoad,,,,,,,0.148,http://localhost:7456/query-extname/86d618dc-bd01-4127-b667-7b838e6d6191
41.472,UpdateCounters,1,965,1244,44.58,,,,
41.473,UpdateCounters,1,967,1244,44.58,,,,
41.473,XHRLoad,,,,,,,0.866,http://localhost:7456/query-extname/760dc52b-b3d2-4d30-91a7-8f6a3cda02d3
41.473,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/76/760dc52b-b3d2-4d30-91a7-8f6a3cda02d3.json
41.474,UpdateCounters,1,971,1244,44.58,,,,
41.474,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/86/86d618dc-bd01-4127-b667-7b838e6d6191.json
41.474,UpdateCounters,1,975,1244,44.58,,,,
41.475,XHRLoad,,,,,,,0.108,http://localhost:7456/query-extname/c41be820-adec-4b68-b20f-b85c694f9191
41.475,XHRLoad,,,,,,,0.085,http://localhost:7456/query-extname/7c0b7fe2-20f8-4c5d-9328-8f3f5c43c361
41.476,XHRLoad,,,,,,,0.069,http://localhost:7456/query-extname/6e8cdf3e-d72c-4be2-b036-6ce1ec74c9dd
41.476,UpdateCounters,1,977,1244,44.59,,,,
41.476,XHRLoad,,,,,,,0.463,http://localhost:7456/assets/prefabs_sub/import/63/63da92be-8f61-4191-9777-fc7770f4929f.json
41.477,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/native/63/63da92be-8f61-4191-9777-fc7770f4929f.png
41.478,UpdateCounters,1,981,1245,44.60,,,,
41.478,XHRLoad,,,,,,,0.642,http://localhost:7456/assets/prefabs_sub/import/34/3439d8d2-7192-40fb-9e65-3b7a9d074055.json
41.478,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/native/34/3439d8d2-7192-40fb-9e65-3b7a9d074055.png
41.479,XHRLoad,,,,,,,0.726,http://localhost:7456/query-extname/b7f6a5c5-324c-4ccf-8625-53245a2210da
41.479,UpdateCounters,1,983,1246,44.61,,,,
41.479,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/b7/b7f6a5c5-324c-4ccf-8625-53245a2210da.json
41.484,UpdateCounters,1,987,1246,44.84,,,,
41.491,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/6e/6e8cdf3e-d72c-4be2-b036-6ce1ec74c9dd.json
41.491,UpdateCounters,1,991,1246,45.28,,,,
41.493,XHRLoad,,,,,,,0.145,http://localhost:7456/query-extname/0b12dc30-c61c-4e8e-9f6d-ddff1282fba7
41.494,UpdateCounters,1,993,1246,45.29,,,,
41.495,XHRLoad,,,,,,,0.482,http://localhost:7456/assets/prefabs_sub/import/76/766b781e-015b-43b8-8f24-7cc1c81309df.json
41.495,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/native/76/766b781e-015b-43b8-8f24-7cc1c81309df.png
41.496,XHRLoad,,,,,,,0.544,http://localhost:7456/assets/prefabs_sub/import/b5/b58707d4-35ff-475f-95e8-5e8f7e51a402.json
41.496,UpdateCounters,1,995,1247,45.30,,,,
41.496,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/native/b5/b58707d4-35ff-475f-95e8-5e8f7e51a402.png
41.497,XHRLoad,,,,,,,0.621,http://localhost:7456/assets/prefabs_sub/import/cb/cb72ae65-a0d6-45a2-9d33-8906930ef24a.json
41.497,UpdateCounters,1,997,1248,45.30,,,,
41.497,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/native/cb/cb72ae65-a0d6-45a2-9d33-8906930ef24a.png
41.498,XHRLoad,,,,,,,1.077,http://localhost:7456/assets/prefabs_sub/import/d1/d1161c36-4f4b-4710-84c1-a408fdfc4b30.json
41.498,UpdateCounters,1,999,1249,45.31,,,,
41.499,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/native/d1/d1161c36-4f4b-4710-84c1-a408fdfc4b30.png
41.506,UpdateCounters,1,1001,1250,45.68,,,,
41.506,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/0b/0b12dc30-c61c-4e8e-9f6d-ddff1282fba7.json
41.507,UpdateCounters,1,1005,1250,45.68,,,,
41.509,XHRLoad,,,,,,,0.59,http://localhost:7456/assets/prefabs_sub/import/8c/8c5e2fe6-5b3f-45e1-b3b9-cb398ca4195f.json
41.510,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/native/8c/8c5e2fe6-5b3f-45e1-b3b9-cb398ca4195f.png
41.510,XHRLoad,,,,,,,1.637,http://localhost:7456/assets/prefabs_sub/import/c0/c04474d4-f062-4224-94d7-2d60365e2788@6c48a.json
41.511,ResourceSendRequest,,,,,,,,http://localhost:7456/query-extname/c04474d4-f062-4224-94d7-2d60365e2788
41.512,UpdateCounters,1,1008,1251,45.70,,,,
41.513,XHRLoad,,,,,,,1.712,http://localhost:7456/assets/prefabs_sub/import/97/9703c846-7069-4584-a8b2-0c4398d0d93e@6c48a.json
41.513,ResourceSendRequest,,,,,,,,http://localhost:7456/query-extname/9703c846-7069-4584-a8b2-0c4398d0d93e
41.514,UpdateCounters,1,1009,1251,45.71,,,,
41.516,XHRLoad,,,,,,,1.275,http://localhost:7456/assets/prefabs_sub/import/48/488b6009-ec82-4074-8b45-ee02ca50ea97@f9941.json
41.516,ResourceSendRequest,,,,,,,,http://localhost:7456/query-extname/488b6009-ec82-4074-8b45-ee02ca50ea97@6c48a
41.517,UpdateCounters,1,1010,1251,45.72,,,,
41.518,XHRLoad,,,,,,,0.565,http://localhost:7456/assets/prefabs_sub/import/76/760dc52b-b3d2-4d30-91a7-8f6a3cda02d3.json
41.518,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/native/76/760dc52b-b3d2-4d30-91a7-8f6a3cda02d3.png
41.519,XHRLoad,,,,,,,0.521,http://localhost:7456/assets/prefabs_sub/import/86/86d618dc-bd01-4127-b667-7b838e6d6191.json
41.519,UpdateCounters,1,1012,1252,45.73,,,,
41.519,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/native/86/86d618dc-bd01-4127-b667-7b838e6d6191.png
41.520,XHRLoad,,,,,,,0.587,http://localhost:7456/assets/prefabs_sub/import/b7/b7f6a5c5-324c-4ccf-8625-53245a2210da.json
41.520,UpdateCounters,1,1014,1253,45.74,,,,
41.520,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/native/b7/b7f6a5c5-324c-4ccf-8625-53245a2210da.png
41.521,UpdateCounters,1,1018,1254,45.74,,,,
41.521,UpdateCounters,1,1020,1254,45.75,,,,
41.522,XHRLoad,,,,,,,0.435,http://localhost:7456/assets/prefabs_sub/import/6e/6e8cdf3e-d72c-4be2-b036-6ce1ec74c9dd.json
41.522,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/native/6e/6e8cdf3e-d72c-4be2-b036-6ce1ec74c9dd.png
41.523,UpdateCounters,1,1024,1255,45.76,,,,
41.524,UpdateCounters,1,1026,1255,45.76,,,,
41.524,UpdateCounters,1,1028,1255,45.77,,,,
41.525,UpdateCounters,1,1030,1255,45.77,,,,
41.525,XHRLoad,,,,,,,0.513,http://localhost:7456/assets/prefabs_sub/import/0b/0b12dc30-c61c-4e8e-9f6d-ddff1282fba7.json
41.526,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/native/0b/0b12dc30-c61c-4e8e-9f6d-ddff1282fba7.png
41.526,UpdateCounters,1,1032,1256,45.78,,,,
41.530,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/7c/7c0b7fe2-20f8-4c5d-9328-8f3f5c43c361.json
41.531,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/c4/c41be820-adec-4b68-b20f-b85c694f9191.json
41.531,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/b6/b642996c-23e3-493f-a5b0-a00e7657a4fb@f9941.json
41.531,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/aa/aa7227a7-3ec8-433c-95ff-edf6d3a65e79@f9941.json
41.531,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/c9/c9359316-2cce-462d-910e-55ef4848aec3@f9941.json
41.531,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/7b/7bff7149-01b9-442c-9408-3907585d3f8b@f9941.json
41.532,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/c6/c6d6ca29-947a-4c2c-b827-2cb4a59a81e6@f9941.json
41.532,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/e1/e11c3802-18f7-4c26-867a-7d5c3c372aff@f9941.json
41.533,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/2c/2c33b317-d0f9-467e-a755-6b612ae3166c@f9941.json
41.533,UpdateCounters,1,1068,1256,46.17,,,,
41.537,UpdateCounters,1,1070,1256,46.18,,,,
41.537,XHRLoad,,,,,,,0.765,http://localhost:7456/query-extname/c04474d4-f062-4224-94d7-2d60365e2788
41.537,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/c0/c04474d4-f062-4224-94d7-2d60365e2788.json
41.538,XHRLoad,,,,,,,0.147,http://localhost:7456/query-extname/9703c846-7069-4584-a8b2-0c4398d0d93e
41.538,UpdateCounters,1,1074,1256,46.18,,,,
41.539,XHRLoad,,,,,,,0.082,http://localhost:7456/query-extname/488b6009-ec82-4074-8b45-ee02ca50ea97@6c48a
41.539,UpdateCounters,1,1076,1256,46.19,,,,
41.546,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/48/488b6009-ec82-4074-8b45-ee02ca50ea97@6c48a.json
41.547,UpdateCounters,1,1080,1256,46.57,,,,
41.549,UpdateCounters,1,1082,1256,46.58,,,,
41.550,UpdateCounters,1,1084,1256,46.59,,,,
41.550,UpdateCounters,1,1086,1256,46.59,,,,
41.550,UpdateCounters,1,1088,1256,46.59,,,,
41.551,XHRLoad,,,,,,,0.687,http://localhost:7456/assets/prefabs_sub/import/7c/7c0b7fe2-20f8-4c5d-9328-8f3f5c43c361.json
41.551,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/native/7c/7c0b7fe2-20f8-4c5d-9328-8f3f5c43c361.png
41.552,XHRLoad,,,,,,,0.63,http://localhost:7456/assets/prefabs_sub/import/c4/c41be820-adec-4b68-b20f-b85c694f9191.json
41.552,UpdateCounters,1,1090,1257,46.60,,,,
41.552,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/native/c4/c41be820-adec-4b68-b20f-b85c694f9191.png
41.553,XHRLoad,,,,,,,1.478,http://localhost:7456/assets/prefabs_sub/import/b6/b642996c-23e3-493f-a5b0-a00e7657a4fb@f9941.json
41.554,ResourceSendRequest,,,,,,,,http://localhost:7456/query-extname/b642996c-23e3-493f-a5b0-a00e7657a4fb@6c48a
41.554,UpdateCounters,1,1093,1258,46.62,,,,
41.555,XHRLoad,,,,,,,2.335,http://localhost:7456/assets/prefabs_sub/import/aa/aa7227a7-3ec8-433c-95ff-edf6d3a65e79@f9941.json
41.556,ResourceSendRequest,,,,,,,,http://localhost:7456/query-extname/aa7227a7-3ec8-433c-95ff-edf6d3a65e79@6c48a
41.557,UpdateCounters,1,1094,1258,46.63,,,,
41.558,XHRLoad,,,,,,,1.392,http://localhost:7456/assets/prefabs_sub/import/c9/c9359316-2cce-462d-910e-55ef4848aec3@f9941.json
41.559,ResourceSendRequest,,,,,,,,http://localhost:7456/query-extname/c9359316-2cce-462d-910e-55ef4848aec3@6c48a
41.560,UpdateCounters,1,1095,1258,46.64,,,,
41.561,XHRLoad,,,,,,,0.976,http://localhost:7456/assets/prefabs_sub/import/7b/7bff7149-01b9-442c-9408-3907585d3f8b@f9941.json
41.562,ResourceSendRequest,,,,,,,,http://localhost:7456/query-extname/7bff7149-01b9-442c-9408-3907585d3f8b@6c48a
41.562,UpdateCounters,1,1096,1258,46.65,,,,
41.569,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/97/9703c846-7069-4584-a8b2-0c4398d0d93e.json
41.569,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/42/42983d87-2c4f-48ea-ba4a-3e11e0dfc7d5@f9941.json
41.570,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/99/99557bc6-19df-41b5-ba27-c1a2f6fe0b73@f9941.json
41.570,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/33/33a2709c-f799-4bff-adc1-8dedcad455d4@f9941.json
41.570,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/13/13d21042-6c6e-40f2-8176-5ba0deadd2b4@f9941.json
41.570,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/d5/d575767f-4cc6-4be9-9e99-f3fca4b0b979@f9941.json
41.570,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/53/5397341e-f93b-4604-9589-8dabdfef274c@f9941.json
41.571,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/0c/0c5d94f5-719a-4e69-a63b-a80f80ff5fe7@f9941.json
41.571,UpdateCounters,1,1128,1258,47.01,,,,
41.572,XHRLoad,,,,,,,1.676,http://localhost:7456/assets/prefabs_sub/import/c6/c6d6ca29-947a-4c2c-b827-2cb4a59a81e6@f9941.json
41.573,ResourceSendRequest,,,,,,,,http://localhost:7456/query-extname/c6d6ca29-947a-4c2c-b827-2cb4a59a81e6@6c48a
41.574,UpdateCounters,1,1129,1258,47.02,,,,
41.575,XHRLoad,,,,,,,1.265,http://localhost:7456/assets/prefabs_sub/import/e1/e11c3802-18f7-4c26-867a-7d5c3c372aff@f9941.json
41.575,ResourceSendRequest,,,,,,,,http://localhost:7456/query-extname/e11c3802-18f7-4c26-867a-7d5c3c372aff@6c48a
41.576,UpdateCounters,1,1130,1258,47.03,,,,
41.577,XHRLoad,,,,,,,1.144,http://localhost:7456/assets/prefabs_sub/import/2c/2c33b317-d0f9-467e-a755-6b612ae3166c@f9941.json
41.577,ResourceSendRequest,,,,,,,,http://localhost:7456/query-extname/2c33b317-d0f9-467e-a755-6b612ae3166c@6c48a
41.578,UpdateCounters,1,1131,1258,47.04,,,,
41.579,XHRLoad,,,,,,,0.717,http://localhost:7456/assets/prefabs_sub/import/c0/c04474d4-f062-4224-94d7-2d60365e2788.json
41.579,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/native/c0/c04474d4-f062-4224-94d7-2d60365e2788.png
41.580,XHRLoad,,,,,,,1.481,http://localhost:7456/assets/prefabs_sub/import/48/488b6009-ec82-4074-8b45-ee02ca50ea97@6c48a.json
41.581,ResourceSendRequest,,,,,,,,http://localhost:7456/query-extname/488b6009-ec82-4074-8b45-ee02ca50ea97
41.581,UpdateCounters,1,1134,1259,47.06,,,,
41.582,UpdateCounters,1,1136,1259,47.06,,,,
41.583,UpdateCounters,1,1138,1259,47.07,,,,
41.584,XHRLoad,,,,,,,0.772,http://localhost:7456/query-extname/b642996c-23e3-493f-a5b0-a00e7657a4fb@6c48a
41.584,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/b6/b642996c-23e3-493f-a5b0-a00e7657a4fb@6c48a.json
41.585,XHRLoad,,,,,,,0.574,http://localhost:7456/query-extname/aa7227a7-3ec8-433c-95ff-edf6d3a65e79@6c48a
41.585,UpdateCounters,1,1142,1259,47.07,,,,
41.585,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/aa/aa7227a7-3ec8-433c-95ff-edf6d3a65e79@6c48a.json
41.586,XHRLoad,,,,,,,0.609,http://localhost:7456/query-extname/c9359316-2cce-462d-910e-55ef4848aec3@6c48a
41.586,UpdateCounters,1,1146,1259,47.07,,,,
41.586,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/c9/c9359316-2cce-462d-910e-55ef4848aec3@6c48a.json
41.587,XHRLoad,,,,,,,0.544,http://localhost:7456/query-extname/7bff7149-01b9-442c-9408-3907585d3f8b@6c48a
41.587,UpdateCounters,1,1150,1259,47.07,,,,
41.587,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/7b/7bff7149-01b9-442c-9408-3907585d3f8b@6c48a.json
41.588,UpdateCounters,1,1154,1259,47.08,,,,
41.593,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/74/745ee7bc-245f-4305-941d-1354786b03ea@f9941.json
41.594,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/fd/fdd8dcb8-ebf4-4069-9e70-c242196e3533@f9941.json
41.594,UpdateCounters,1,1162,1259,47.41,,,,
41.595,XHRLoad,,,,,,,1.021,http://localhost:7456/assets/prefabs_sub/import/97/9703c846-7069-4584-a8b2-0c4398d0d93e.json
41.596,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/native/97/9703c846-7069-4584-a8b2-0c4398d0d93e.png
41.597,XHRLoad,,,,,,,1.893,http://localhost:7456/assets/prefabs_sub/import/42/42983d87-2c4f-48ea-ba4a-3e11e0dfc7d5@f9941.json
41.598,ResourceSendRequest,,,,,,,,http://localhost:7456/query-extname/42983d87-2c4f-48ea-ba4a-3e11e0dfc7d5@6c48a
41.599,UpdateCounters,1,1165,1260,47.43,,,,
41.600,XHRLoad,,,,,,,1.389,http://localhost:7456/assets/prefabs_sub/import/33/33a2709c-f799-4bff-adc1-8dedcad455d4@f9941.json
41.600,ResourceSendRequest,,,,,,,,http://localhost:7456/query-extname/33a2709c-f799-4bff-adc1-8dedcad455d4@6c48a
41.601,UpdateCounters,1,1166,1260,47.44,,,,
41.602,XHRLoad,,,,,,,1.531,http://localhost:7456/assets/prefabs_sub/import/99/99557bc6-19df-41b5-ba27-c1a2f6fe0b73@f9941.json
41.602,ResourceSendRequest,,,,,,,,http://localhost:7456/query-extname/99557bc6-19df-41b5-ba27-c1a2f6fe0b73@6c48a
41.603,UpdateCounters,1,1167,1260,47.45,,,,
41.604,XHRLoad,,,,,,,1.546,http://localhost:7456/assets/prefabs_sub/import/d5/d575767f-4cc6-4be9-9e99-f3fca4b0b979@f9941.json
41.605,ResourceSendRequest,,,,,,,,http://localhost:7456/query-extname/d575767f-4cc6-4be9-9e99-f3fca4b0b979@6c48a
41.605,UpdateCounters,1,1168,1260,47.47,,,,
41.607,XHRLoad,,,,,,,1.348,http://localhost:7456/assets/prefabs_sub/import/13/13d21042-6c6e-40f2-8176-5ba0deadd2b4@f9941.json
41.608,ResourceSendRequest,,,,,,,,http://localhost:7456/query-extname/13d21042-6c6e-40f2-8176-5ba0deadd2b4@6c48a
41.608,UpdateCounters,1,1169,1260,47.48,,,,
41.610,XHRLoad,,,,,,,1.705,http://localhost:7456/assets/prefabs_sub/import/53/5397341e-f93b-4604-9589-8dabdfef274c@f9941.json
41.610,ResourceSendRequest,,,,,,,,http://localhost:7456/query-extname/5397341e-f93b-4604-9589-8dabdfef274c@6c48a
41.611,UpdateCounters,1,1170,1260,47.49,,,,
41.612,XHRLoad,,,,,,,1.842,http://localhost:7456/assets/prefabs_sub/import/0c/0c5d94f5-719a-4e69-a63b-a80f80ff5fe7@f9941.json
41.613,ResourceSendRequest,,,,,,,,http://localhost:7456/query-extname/0c5d94f5-719a-4e69-a63b-a80f80ff5fe7@6c48a
41.614,UpdateCounters,1,1171,1260,47.50,,,,
41.620,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/30/3074bc40-4d4a-41f2-ae90-b64d38854a9d@f9941.json
41.621,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/57/5788bb6d-a047-4a0d-83ad-319cd359ef8f@f9941.json
41.621,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/ce/cecf09a2-db37-4f0e-8257-e965ff37d398@f9941.json
41.621,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/7b/7bfe1d89-55fd-4b98-a080-8c8996061239@f9941.json
41.621,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/8d/8d98d44d-5624-4210-99fe-c74ff5beb94d@f9941.json
41.621,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/80/80d5a315-8cff-43cf-92d6-ba5362e5201a@f9941.json
41.622,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/36/3631af52-6115-45f9-a256-175007e863d2@f9941.json
41.622,UpdateCounters,1,1199,1260,47.85,,,,
41.623,XHRLoad,,,,,,,0.215,http://localhost:7456/query-extname/c6d6ca29-947a-4c2c-b827-2cb4a59a81e6@6c48a
41.624,XHRLoad,,,,,,,0.274,http://localhost:7456/query-extname/e11c3802-18f7-4c26-867a-7d5c3c372aff@6c48a
41.625,XHRLoad,,,,,,,0.22,http://localhost:7456/query-extname/2c33b317-d0f9-467e-a755-6b612ae3166c@6c48a
41.626,XHRLoad,,,,,,,0.228,http://localhost:7456/query-extname/488b6009-ec82-4074-8b45-ee02ca50ea97
41.627,XHRLoad,,,,,,,1.226,http://localhost:7456/assets/prefabs_sub/import/b6/b642996c-23e3-493f-a5b0-a00e7657a4fb@6c48a.json
41.627,ResourceSendRequest,,,,,,,,http://localhost:7456/query-extname/b642996c-23e3-493f-a5b0-a00e7657a4fb
41.628,UpdateCounters,1,1200,1260,47.87,,,,
41.628,XHRLoad,,,,,,,1.308,http://localhost:7456/assets/prefabs_sub/import/aa/aa7227a7-3ec8-433c-95ff-edf6d3a65e79@6c48a.json
41.629,ResourceSendRequest,,,,,,,,http://localhost:7456/query-extname/aa7227a7-3ec8-433c-95ff-edf6d3a65e79
41.630,UpdateCounters,1,1201,1260,47.88,,,,
41.630,XHRLoad,,,,,,,1.462,http://localhost:7456/assets/prefabs_sub/import/c9/c9359316-2cce-462d-910e-55ef4848aec3@6c48a.json
41.631,ResourceSendRequest,,,,,,,,http://localhost:7456/query-extname/c9359316-2cce-462d-910e-55ef4848aec3
41.632,UpdateCounters,1,1202,1260,47.89,,,,
41.633,XHRLoad,,,,,,,2.048,http://localhost:7456/assets/prefabs_sub/import/7b/7bff7149-01b9-442c-9408-3907585d3f8b@6c48a.json
41.634,ResourceSendRequest,,,,,,,,http://localhost:7456/query-extname/7bff7149-01b9-442c-9408-3907585d3f8b
41.635,UpdateCounters,1,1203,1260,47.90,,,,
41.636,XHRLoad,,,,,,,1.104,http://localhost:7456/assets/prefabs_sub/import/74/745ee7bc-245f-4305-941d-1354786b03ea@f9941.json
41.636,ResourceSendRequest,,,,,,,,http://localhost:7456/query-extname/745ee7bc-245f-4305-941d-1354786b03ea@6c48a
41.637,UpdateCounters,1,1204,1260,47.91,,,,
41.637,XHRLoad,,,,,,,1.284,http://localhost:7456/assets/prefabs_sub/import/fd/fdd8dcb8-ebf4-4069-9e70-c242196e3533@f9941.json
41.638,ResourceSendRequest,,,,,,,,http://localhost:7456/query-extname/fdd8dcb8-ebf4-4069-9e70-c242196e3533@6c48a
41.638,UpdateCounters,1,1205,1260,47.92,,,,
41.639,UpdateCounters,1,1207,1260,47.92,,,,
41.640,XHRLoad,,,,,,,1.295,http://localhost:7456/query-extname/42983d87-2c4f-48ea-ba4a-3e11e0dfc7d5@6c48a
41.641,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/42/42983d87-2c4f-48ea-ba4a-3e11e0dfc7d5@6c48a.json
41.642,XHRLoad,,,,,,,0.84,http://localhost:7456/query-extname/33a2709c-f799-4bff-adc1-8dedcad455d4@6c48a
41.642,UpdateCounters,1,1211,1260,47.93,,,,
41.643,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/33/33a2709c-f799-4bff-adc1-8dedcad455d4@6c48a.json
41.644,UpdateCounters,1,1217,1260,47.93,,,,
41.644,XHRLoad,,,,,,,1.045,http://localhost:7456/query-extname/99557bc6-19df-41b5-ba27-c1a2f6fe0b73@6c48a
41.644,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/99/99557bc6-19df-41b5-ba27-c1a2f6fe0b73@6c48a.json
41.646,XHRLoad,,,,,,,1.119,http://localhost:7456/query-extname/d575767f-4cc6-4be9-9e99-f3fca4b0b979@6c48a
41.646,UpdateCounters,1,1221,1260,47.93,,,,
41.646,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/d5/d575767f-4cc6-4be9-9e99-f3fca4b0b979@6c48a.json
41.647,XHRLoad,,,,,,,0.674,http://localhost:7456/query-extname/13d21042-6c6e-40f2-8176-5ba0deadd2b4@6c48a
41.647,UpdateCounters,1,1225,1260,47.94,,,,
41.648,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/13/13d21042-6c6e-40f2-8176-5ba0deadd2b4@6c48a.json
41.649,XHRLoad,,,,,,,1.018,http://localhost:7456/query-extname/5397341e-f93b-4604-9589-8dabdfef274c@6c48a
41.649,UpdateCounters,1,1229,1260,47.94,,,,
41.649,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/53/5397341e-f93b-4604-9589-8dabdfef274c@6c48a.json
41.650,XHRLoad,,,,,,,0.709,http://localhost:7456/query-extname/0c5d94f5-719a-4e69-a63b-a80f80ff5fe7@6c48a
